username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
caarletees;2019-03-31 22:58;5;10;"#salvadosPapa @Pontifex_es @catolicos_es pic.twitter.com/jUCuOemxfc";;@Pontifex_es @catolicos_es;#salvadosPapa;"1112459178025603072";https://twitter.com/caarletees/status/1112459178025603072
Macketons;2019-03-31 22:58;2;3;"El Papa Francisco es ese mensaje hippie en lo social que está en la Biblia pero en la Biblia se queda. La Iglesia ha entendido lo que importa el marketing hoy día. Y eso es Francisco. Cuando @jordievole lo baja a lo concreto, cero sorpresas. #SalvadosPapa";;@jordievole;#SalvadosPapa;"1112459165119721472";https://twitter.com/Macketons/status/1112459165119721472
Espe268;2019-03-31 22:58;0;3;"#SalvadosPapa estoy feliz. Feliz. Feliz de sus palabras de amor. Feliz de su humanidad. Feliz de que la gente de mi alrededor esté escuchándole. Feliz del diálogo. Feliz de la comprensión. Feliz de oir la verdad. Sea esta mi verdad también. Gracias Señor, gracias @jordievole";;@jordievole;#SalvadosPapa;"1112459145649815553";https://twitter.com/Espe268/status/1112459145649815553
CarlosLLV;2019-03-31 22:58;0;0;"“Rezá por mí, y si no rezás al menos mandáme buena onda”, cierre genial de @Pontifex_es en su entrevista con @jordievole #antena3int @salvadostv Que comience el debate. Personalmente creo que faltaron repreguntas, me dio la sensación que el tiempo estuvo muy justo #SalvadosPapa";;@Pontifex_es @jordievole @salvadostv;#antena3int #SalvadosPapa;"1112459139836493824";https://twitter.com/CarlosLLV/status/1112459139836493824
rodolfoserranor;2019-03-31 22:58;2;6;"Bueno, majetes: os daréis cuenta de que la Igkesia, por mucho que se intente, no tiene remedio. No he oído hasta ahora ni una crítica dura a la propia Iglesia. Mucha aparente humildad, pero el fondo no cambia #SalvadosPapa";;;#SalvadosPapa;"1112459134434193409";https://twitter.com/rodolfoserranor/status/1112459134434193409
_Enricopalazo_;2019-03-31 22:58;0;0;"#SalvadosPapa menos mal q ha dicho lo q ha dicho sobre la homosexualidad y el feminismo, porque me estaba gustando mucho el Papa.";;;#SalvadosPapa;"1112459127853404160";https://twitter.com/_Enricopalazo_/status/1112459127853404160
Colericonomist;2019-03-31 22:58;1;1;"El Papa sobre el aborto: "¿Es lícito eliminar una vida humana para resolver un problema?" "¿Es justo alquilar un sicario para resolver un problema?" #SalvadosPapa";;;#SalvadosPapa;"1112459103094403072";https://twitter.com/Colericonomist/status/1112459103094403072
rafamole;2019-03-31 22:58;0;1;"Ojalá algún político siguiera las directrices del Papa. Porque lo que son cardenales, obispos y sacerdotes ya sieso. #SalvadosPapa";;;#SalvadosPapa;"1112459099776708608";https://twitter.com/rafamole/status/1112459099776708608
zena_60;2019-03-31 22:58;0;0;"#SalvadosPapa El que quiera dar lecciones que dé ejemplo.";;;#SalvadosPapa;"1112459099214614531";https://twitter.com/zena_60/status/1112459099214614531
IEscursell;2019-03-31 22:58;0;0;"#SalvadosPapa Me refiero a todos estos que dicen ser católicos, se golpean con ardorosa pasión su pecho y son unos hipócritas. Antes de insultar, argumente.";;;#SalvadosPapa;"1112459090083672068";https://twitter.com/IEscursell/status/1112459090083672068
censurometro;2019-03-31 22:58;1;2;"Avisados quedan... #SalvadosPapa https:// amp.elperiodico.com/es/economia/20 190331/daniel-lacalle-el-guru-economico-del-pp-apuesta-por-recortar-las-pensiones-7383561?utm_source=twitter&utm_medium=social&__twitter_impression=true …";;;#SalvadosPapa;"1112459077358112769";https://twitter.com/censurometro/status/1112459077358112769
zeus_en;2019-03-31 22:58;2;8;"Tras una magnífica entrevista del Papa me da rabia que la gente se quede solo con el tema LGTBI, cierto es que no ha sido muy afortunado con sus palabras respectos al tema. Pero después del mensaje de paz y generosidad se tendría que hacer una lectura mas global #SalvadosPapa";;;#SalvadosPapa;"1112459074447294464";https://twitter.com/zeus_en/status/1112459074447294464
Sulaco21;2019-03-31 22:57;0;1;"#SalvadosPapa A ver, algo hemos avanzado, ya no mandan a la hoguera a los astrónomos, ni queman a las mujeres de ciencia acusándolas de brujería.";;;#SalvadosPapa;"1112459043149434880";https://twitter.com/Sulaco21/status/1112459043149434880
SheriiLa;2019-03-31 22:57;0;0;"Debería tener más entrevistas @Pontifex_es me resultó tan corta para tantas dudas y preguntas que muchos tenemos de LA iglesia. @jordievole tardo 5 años ojalá otro no tarde 5 más #SalvadosPapa";;@Pontifex_es @jordievole;#SalvadosPapa;"1112459040351768578";https://twitter.com/SheriiLa/status/1112459040351768578
3steban32;2019-03-31 22:57;0;1;"Increíble lo conseguido. Vaya equipazo. #SalvadosPapa https:// twitter.com/jordievole/sta tus/1112454977555968000 …";;;#SalvadosPapa;"1112459024765800448";https://twitter.com/3steban32/status/1112459024765800448
MikeArco;2019-03-31 22:57;0;1;"El discurso de @Pontifex_es sobre la homosexualidad no es tan abierto como nos gustaría, pero hay que pensar en lo que ayudan esas palabras a homosexuales que no son tolerados por su familia. Creo que ahí está el fondo de sus palabras #SalvadosPapa";;@Pontifex_es;#SalvadosPapa;"1112459021628387329";https://twitter.com/MikeArco/status/1112459021628387329
tetefutsal10;2019-03-31 22:57;2;16;"Puedes ser más o menos cristiano, pero este Papa es extraordinario. Gran trabajo @jordievole #salvadospapa pic.twitter.com/tRIkxaJouN";;@jordievole;#salvadospapa;"1112459014246408192";https://twitter.com/tetefutsal10/status/1112459014246408192
maeg1970;2019-03-31 22:57;0;0;"#SalvadosPapa Soy yo el único que durante la publicidad ha visto el anuncio de la X en casilla de la iglesia? Muy oportuno el anuncito";;;#SalvadosPapa;"1112459013990555648";https://twitter.com/maeg1970/status/1112459013990555648
abalos;2019-03-31 22:57;51;169;"A la gente le sorprende que el Papa Francisco sea homófobo. Dirige una organización machista, misógina y retrógrada que ampara a violadores de niños y dictadores genocidas varios. ¿Exactamente qué esperabais? #SalvadosPapa pic.twitter.com/o1ftrXgxc7";;;#SalvadosPapa;"1112459012384145412";https://twitter.com/abalos/status/1112459012384145412
DonPelayo11;2019-03-31 22:57;4;6;"Como creyente q soy, me había sorprendido con algunas declaraciones del Papa. A veces creía q estaban manipuladas por los medios. Hoy visto #SalvadosPapa puedo decir, sin duda, q este Pontífice a mí no me representa. No creo q un activista político sea el heredero de San Pedro.";;;#SalvadosPapa;"1112458984529817602";https://twitter.com/DonPelayo11/status/1112458984529817602
jmmarques37;2019-03-31 22:57;0;0;"Soy cristiano y me daba un poco de miedo Jordi con el Papa. Pero tengo que admitir que Évole cada día es mejor periodista #SalvadosPapa";;;#SalvadosPapa;"1112458982931738625";https://twitter.com/jmmarques37/status/1112458982931738625
FelipedelBano;2019-03-31 22:57;0;0;"Bochornoso el Papa hablando de los "raritos" homosexuales. #SalvadosPapa";;;#SalvadosPapa;"1112458968910258177";https://twitter.com/FelipedelBano/status/1112458968910258177
Piacuto;2019-03-31 22:57;0;0;"#SalvadosPapa q gilipollas sois los de la TV @jordievole os creéis vuestra propia burbuja";;@jordievole;#SalvadosPapa;"1112458967161192453";https://twitter.com/Piacuto/status/1112458967161192453
elenfurecidoweb;2019-03-31 22:57;5;7;"El Papa que va a países como Marruecos, bendice el Islam y no dice ninguna palabra por los cristianos perseguidos bajo esa ideología, no es un Papa. #Papanatas #PapaEnMarruecos #papagaro #Papa #SalvadosPapa pic.twitter.com/PfFm2g9ltk";;;#Papanatas #PapaEnMarruecos #papagaro #Papa #SalvadosPapa;"1112458951659061249";https://twitter.com/elenfurecidoweb/status/1112458951659061249
AHerreroMateo;2019-03-31 22:57;0;0;"“El que levanta un muro termina prisionero del muro que levantó.” #SalvadosPapa";;;#SalvadosPapa;"1112458950245527552";https://twitter.com/AHerreroMateo/status/1112458950245527552
agustinrivera;2019-03-31 22:57;0;0;"Ya tiene publicada @sergiodelmolino su columna sobre el #SalvadosPapa . https:// twitter.com/sergiodelmolin o/status/1112456321742368768 …";;@sergiodelmolino;#SalvadosPapa;"1112458904120774658";https://twitter.com/agustinrivera/status/1112458904120774658
loco_viaje;2019-03-31 22:57;0;1;"Lo que ha dicho hoy el Papa ha sido bastante rancio y conservador, pero en conjunto, para ser el Papa hay que reconocer que es como escuchar al puto Che Guevara. #SalvadosPapa";;;#SalvadosPapa;"1112458903630082048";https://twitter.com/loco_viaje/status/1112458903630082048
anabel_benitez;2019-03-31 22:57;0;1;"Lola: que pasha? Su madre (yo): que han entrevistado al papa y ahora a un sr que se llama iglesias! Lola: no pasha re! #SalvadosPapa";;;#SalvadosPapa;"1112458876673318913";https://twitter.com/anabel_benitez/status/1112458876673318913
Cayeteacher;2019-03-31 22:57;0;0;"Y qué piensan nuestros cristianitos de postureo de muchos de los temas tratados en #SalvadosPapa . Entre la espada y la pared deben andar... Por otro lado si esperaban una postura "open mind" con respecto a la homosexualidad o el aborto...eso ya hubiera sido demasiado #pocoapoco";;;#SalvadosPapa #pocoapoco;"1112458869819822080";https://twitter.com/Cayeteacher/status/1112458869819822080
angelandresca;2019-03-31 22:57;3;2;"#SalvadosPapa . Si a los homosexuales habria que llevarlos a PSICÓLOGO, donde habria que llevar a los curas que abusan y violan a los niños ???";;;#SalvadosPapa;"1112458869492629504";https://twitter.com/angelandresca/status/1112458869492629504
luluhenao;2019-03-31 22:57;0;1;"#SalvadosPapa teniendo en cuenta que la #Iglesia se ha quedado anclada en el siglo XVI y su máximo representante esta siendo entrevistado por un periodista del siglo XXI el discurso ha sido coherente. #machista #homofobo";;;#SalvadosPapa #Iglesia #machista #homofobo;"1112458866913173510";https://twitter.com/luluhenao/status/1112458866913173510
JulioDomingo90;2019-03-31 22:57;0;0;"Oír hablar al Papa y demostrarse que ser #cristiano es incompatible con ser de #derechas . Un gustazo de entrevista. #SalvadosPapa";;;#cristiano #derechas #SalvadosPapa;"1112458862295216130";https://twitter.com/JulioDomingo90/status/1112458862295216130
Feliu_Hans;2019-03-31 22:57;0;1;"No sé cuál de los dos me parece más obsoleto, aburrido, charlatán e hipócrita, si Bergoglio o el Machito Alfa de Galapagar. #ObjetivoIglesias #SalvadosPapa";;;#ObjetivoIglesias #SalvadosPapa;"1112458839125909504";https://twitter.com/Feliu_Hans/status/1112458839125909504
jm_uriarte;2019-03-31 22:57;0;0;"#SalvadosPapa Es compatible la justicia social, o lo q en cristiano es la cháritas, el amor. Ésta existe por aquélla q es primera. Existe el amor al pobre y lo social, porque ANTES hay un encuentro personal, existencial con Jesucristo";;;#SalvadosPapa;"1112458833832628225";https://twitter.com/jm_uriarte/status/1112458833832628225
xavier_ribera;2019-03-31 22:57;1;5;""El mundo se olvidó de llorar" #SalvadosPapa";;;#SalvadosPapa;"1112458831798431744";https://twitter.com/xavier_ribera/status/1112458831798431744
jdaumal;2019-03-31 22:57;0;1;"“La Sexta miente” “La Sexta manipula” “La Sexta da voz a Inda” “La Sexta blanquea el fascismo" "La Sexta no es progre ni de izquierdas" "A La Sexta le quitas El intermedio y te queda Antena 3" #SalvadosPapa";;;#SalvadosPapa;"1112458827918651395";https://twitter.com/jdaumal/status/1112458827918651395
rodrigolopez72;2019-03-31 22:57;0;0;"Que querible me resulta este papa al escucharlo decir "Quien levanta un muro acaba prisionero en el , la alternativa don los puentes" #SalvadosPapa";;;#SalvadosPapa;"1112458815142797312";https://twitter.com/rodrigolopez72/status/1112458815142797312
SenorCreativo;2019-03-31 22:57;0;1;"La gente cabreada porque el Papa no es Lenin... Chorprecha! #SalvadosPapa";;;#SalvadosPapa;"1112458809396658176";https://twitter.com/SenorCreativo/status/1112458809396658176
RamonEspinar;2019-03-31 22:57;29;111;"La entrevista de @jordievole a @Pontifex_es da para mucho más que estar a favor o en contra. Da para aprender cómo piensa la cabeza de la institución cultural con más impacto en la historia de occidente. Un lujo de programa este #SalvadosPapa pic.twitter.com/5aYuaryPx3";;@jordievole @Pontifex_es;#SalvadosPapa;"1112458806712299520";https://twitter.com/RamonEspinar/status/1112458806712299520
JRhodesPianist;2019-03-31 22:57;139;1813;"Estoy bastante seguro de que Evole es el periodista más profesional y mejor de España. Chimpún. #SalvadosPapa";;;#SalvadosPapa;"1112458801301676038";https://twitter.com/JRhodesPianist/status/1112458801301676038
jlperuyero;2019-03-31 22:56;2;8;"Un tío al que presupongo ateo, acaba de hacer más por el futuro de la iglesia que todos los obispos de España juntos. #SalvadosPapa";;;#SalvadosPapa;"1112458791226953730";https://twitter.com/jlperuyero/status/1112458791226953730
davidnou;2019-03-31 22:56;0;0;"La entrevista del #SalvadosPapa m'ha fet reflexionar, ara encara crec menys en l'esglèsia. pic.twitter.com/iNJy7cViLm";;;#SalvadosPapa;"1112458784281116672";https://twitter.com/davidnou/status/1112458784281116672
CarOrtells;2019-03-31 22:56;0;3;"Enhorabuena a Jordi Évole y todos su equipo. Grandes comunicadores #SalvadosPapa";;;#SalvadosPapa;"1112458781517074432";https://twitter.com/CarOrtells/status/1112458781517074432
JosepManelBenav;2019-03-31 22:56;0;0;"#SalvadosPapa Demasiado complaciente @jordievole Demasiado demagógico @Pontifex_es No fue una entrevista, fue un cuestionario. Jordi, sigues sincer, va valdre la pena?";;@jordievole @Pontifex_es;#SalvadosPapa;"1112458765566128135";https://twitter.com/JosepManelBenav/status/1112458765566128135
gallico42;2019-03-31 22:56;0;1;"El Papa argunenta que no es lícito eliminar una vida para solucionar un problema. El matiz está en determinar a partir de que momento una célula se convierte, no solo en un organismo vivo, sino en una vida humana. #SalvadosPapa";;;#SalvadosPapa;"1112458761774485508";https://twitter.com/gallico42/status/1112458761774485508
enricvidalroda;2019-03-31 22:56;6;9;"Las palabras de Francisco que han gustado a las mentes "progresistas" en seguida se han politizado y lanzado como armas arrojadizas. Pero al hablar del aborto las mismas mentes lo hubieran crucificado, como hizo el mundo con su Maestro. #SalvadosPapa";;;#SalvadosPapa;"1112458757794119683";https://twitter.com/enricvidalroda/status/1112458757794119683
franmartinez22;2019-03-31 22:56;1;7;"El Papa llama “raras” a las personas homosexuales . ¿ Entonces el Vaticano está lleno de gente rara o es cosa mía ? #SalvadosPapa";;;#SalvadosPapa;"1112458745131487243";https://twitter.com/franmartinez22/status/1112458745131487243
miguel_vicky;2019-03-31 22:56;0;0;"Francisco, sobre las fosas del franquismo: “Una sociedad no puede sonreír al futuro teniendo a sus muertos escondidos” @PSOE #SalvadosPapa #MemoriaHistórica https:// m.eldiario.es/_34ab9ccd vía @eldiarioes";;@PSOE @eldiarioes;#SalvadosPapa #MemoriaHist;"1112458739745996801";https://twitter.com/miguel_vicky/status/1112458739745996801
adrianatavio_;2019-03-31 22:56;2;2;""Quien levanta un muro, termina prisionero del muro que levantó". #SalvadosPapa";;;#SalvadosPapa;"1112458735522402304";https://twitter.com/adrianatavio_/status/1112458735522402304
MiquelLorente;2019-03-31 22:56;0;3;""Respectar la decisió de l'individu", "l'església ha de pagar els pertinents impostos a l'Estat", "els morts no es poden amagar", "les 4 actituds que fan sagnar als mitjans de comunicació" i altres afirmacions fan de @Pontifex_es una persona diferent en la cúria. #SalvadosPapa";;@Pontifex_es;#SalvadosPapa;"1112458734356365312";https://twitter.com/MiquelLorente/status/1112458734356365312
juancar_cp99;2019-03-31 22:56;0;0;"GRACIAS!! Ahora alaban al papá por bajar el grado de barbarie en su discurso... A mí un cura me dijo: La homosexualidad es una batalla que tiene la Iglesia y necesita un ejército de psicólogos para erradicarlo No han cambiado su idea en siglos #SalvadosPapa https:// twitter.com/_ANAMILAN_/sta tus/1112452661981429762 …";;;#SalvadosPapa;"1112458724453568513";https://twitter.com/juancar_cp99/status/1112458724453568513
76antoniojose;2019-03-31 22:56;0;0;"Una vez más este hombre, @jordievole , vuelve a poner a mucha gente nerviosa por culpa de sus prejucios con la entrevista de hoy. Es lo que tiene el deporte nacional de este pais,.. la envidia #SalvadosPapa";;@jordievole;#SalvadosPapa;"1112458719642689538";https://twitter.com/76antoniojose/status/1112458719642689538
2Panoplia;2019-03-31 22:56;0;0;"Que los medios de comunicación no hablen de ellos, no significa que no sigan ahogándose en el mar Europa intenta hacer desaparecer a los inmigrantes #SalvadosPapa pic.twitter.com/Kjv5FQwY3z";;;#SalvadosPapa;"1112458716908085249";https://twitter.com/2Panoplia/status/1112458716908085249
DiegoBoluda_85;2019-03-31 22:56;1;2;"“El que levanta un muro termina prisionero del muro que levantó; en realidad pone un muro sobre él mismo" #SalvadosPapa";;;#SalvadosPapa;"1112458715817562123";https://twitter.com/DiegoBoluda_85/status/1112458715817562123
alvarohsmp;2019-03-31 22:56;1;2;"A todo esto el Papa se levanta a las 4 de la mañana con 82 años. Esto si que debería hacernos reflexionar. #bonaNit #SalvadosPapa";;;#bonaNit #SalvadosPapa;"1112458711849750528";https://twitter.com/alvarohsmp/status/1112458711849750528
